GSE_ID,GSM_ID,Sample_Title,Status,Raw_Characteristics,Parse_Quality,source_name,growth_condition,cell_line,group,genotype,treatment,drug,concentration,time,other_info,Error_Msg,extra_fields_json
GSE263367,GSM8190338,ERT1_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: ert1[delta],Auto_Parsed,,,BY4742,,ert1[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190339,SPT3_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: spt3[delta],Auto_Parsed,,,BY4742,,spt3[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190340,ARO80_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: aro80[delta],Auto_Parsed,,,BY4742,,aro80[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190341,CAD1_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: cad1[delta],Auto_Parsed,,,BY4742,,cad1[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190342,GCN4_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: gcn4[delta],Auto_Parsed,,,BY4742,,gcn4[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190343,MIG3_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: mig3[delta],Auto_Parsed,,,BY4742,,mig3[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190344,GLN3_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: gln3[delta],Auto_Parsed,,,BY4742,,gln3[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190345,ACA1_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: aca1[delta],Auto_Parsed,,,BY4742,,aca1[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190346,STB5_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: stb5[delta],Auto_Parsed,,,BY4742,,stb5[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190347,SKN7_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: skn7[delta],Auto_Parsed,,,BY4742,,skn7[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190348,KAR4_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: kar4[delta],Auto_Parsed,,,BY4742,,kar4[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190349,LEU3_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: leu3[delta],Auto_Parsed,,,BY4742,,leu3[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190350,ACE2_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: ace2[delta],Auto_Parsed,,,BY4742,,ace2[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190351,RFX1_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: rfx1[delta],Auto_Parsed,,,BY4742,,rfx1[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190352,SWI6_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: swi6[delta],Auto_Parsed,,,BY4742,,swi6[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190353,TOS4_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: tos4[delta],Auto_Parsed,,,BY4742,,tos4[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190354,PUT3_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: put3[delta],Auto_Parsed,,,BY4742,,put3[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190355,RGT1_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: rgt1[delta],Auto_Parsed,,,BY4742,,rgt1[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
GSE263367,GSM8190356,PHD1_Mutant_MNase,Success,cell type: Yeast cells|strain: BY4742|genotype: phd1[delta],Auto_Parsed,,,BY4742,,phd1[delta],,,,,,,"{""cell_type"": ""Yeast cells""}"
